open,close,high,low,vol,amount,year,month,day,hour,minute,datetime,date
6.21,6.19,6.24,6.18,6148900.0,38195656.0,2024,3,13,10,0,2024-03-13 10:00,2024-03-13 10:00:00
6.2,6.2,6.22,6.18,2893000.0,17936564.0,2024,3,13,10,30,2024-03-13 10:30,2024-03-13 10:30:00
6.2,6.22,6.23,6.18,2915400.0,18105256.0,2024,3,13,11,0,2024-03-13 11:00,2024-03-13 11:00:00
6.22,6.25,6.25,6.21,1845900.0,11493837.0,2024,3,13,11,30,2024-03-13 11:30,2024-03-13 11:30:00
6.25,6.26,6.26,6.22,2238200.0,13971974.0,2024,3,13,13,30,2024-03-13 13:30,2024-03-13 13:30:00
6.26,6.27,6.27,6.25,2071300.0,12966103.0,2024,3,13,14,0,2024-03-13 14:00,2024-03-13 14:00:00
6.27,6.26,6.27,6.24,1872100.0,11708919.0,2024,3,13,14,30,2024-03-13 14:30,2024-03-13 14:30:00
6.25,6.26,6.26,6.24,2761000.0,17262404.0,2024,3,13,15,0,2024-03-13 15:00,2024-03-13 15:00:00
6.25,6.27,6.29,6.23,5718100.0,35846752.0,2024,3,14,10,0,2024-03-14 10:00,2024-03-14 10:00:00
6.27,6.24,6.29,6.23,2858800.0,17893730.0,2024,3,14,10,30,2024-03-14 10:30,2024-03-14 10:30:00
6.25,6.29,6.32,6.25,3411400.0,21456862.0,2024,3,14,11,0,2024-03-14 11:00,2024-03-14 11:00:00
6.29,6.27,6.29,6.27,787900.0,4947400.0,2024,3,14,11,30,2024-03-14 11:30,2024-03-14 11:30:00
6.28,6.28,6.29,6.27,1133400.0,7113714.0,2024,3,14,13,30,2024-03-14 13:30,2024-03-14 13:30:00
6.27,6.28,6.29,6.26,1309200.0,8216954.0,2024,3,14,14,0,2024-03-14 14:00,2024-03-14 14:00:00
6.27,6.25,6.28,6.23,2437300.0,15226775.0,2024,3,14,14,30,2024-03-14 14:30,2024-03-14 14:30:00
6.25,6.25,6.26,6.23,2373000.0,14814253.0,2024,3,14,15,0,2024-03-14 15:00,2024-03-14 15:00:00
6.24,6.18,6.24,6.14,6573000.0,40578168.0,2024,3,15,10,0,2024-03-15 10:00,2024-03-15 10:00:00
6.17,6.14,6.18,6.11,4274900.0,26223394.0,2024,3,15,10,30,2024-03-15 10:30,2024-03-15 10:30:00
6.14,6.14,6.15,6.12,1487400.0,9121455.0,2024,3,15,11,0,2024-03-15 11:00,2024-03-15 11:00:00
6.14,6.15,6.15,6.13,1154000.0,7083809.0,2024,3,15,11,30,2024-03-15 11:30,2024-03-15 11:30:00
6.14,6.17,6.21,6.14,2315100.0,14299134.0,2024,3,15,13,30,2024-03-15 13:30,2024-03-15 13:30:00
6.17,6.19,6.2,6.16,1247900.0,7718972.0,2024,3,15,14,0,2024-03-15 14:00,2024-03-15 14:00:00
6.19,6.19,6.21,6.18,1338000.0,8287283.0,2024,3,15,14,30,2024-03-15 14:30,2024-03-15 14:30:00
6.19,6.24,6.24,6.19,2463400.0,15319696.0,2024,3,15,15,0,2024-03-15 15:00,2024-03-15 15:00:00
6.24,6.18,6.25,6.15,6550100.0,40428840.0,2024,3,18,10,0,2024-03-18 10:00,2024-03-18 10:00:00
6.18,6.15,6.18,6.14,4931100.0,30341328.0,2024,3,18,10,30,2024-03-18 10:30,2024-03-18 10:30:00
6.16,6.1,6.16,6.09,7463300.0,45710496.0,2024,3,18,11,0,2024-03-18 11:00,2024-03-18 11:00:00
6.11,6.12,6.14,6.1,3875200.0,23691216.0,2024,3,18,11,30,2024-03-18 11:30,2024-03-18 11:30:00
6.13,6.12,6.14,6.11,3144100.0,19245000.0,2024,3,18,13,30,2024-03-18 13:30,2024-03-18 13:30:00
6.13,6.14,6.14,6.12,1816800.0,11129024.0,2024,3,18,14,0,2024-03-18 14:00,2024-03-18 14:00:00
6.13,6.13,6.14,6.11,3378200.0,20673160.0,2024,3,18,14,30,2024-03-18 14:30,2024-03-18 14:30:00
6.13,6.15,6.17,6.12,4188300.0,25735832.0,2024,3,18,15,0,2024-03-18 15:00,2024-03-18 15:00:00
6.15,6.17,6.18,6.13,5139700.0,31628520.0,2024,3,19,10,0,2024-03-19 10:00,2024-03-19 10:00:00
6.17,6.16,6.18,6.15,4777300.0,29459662.0,2024,3,19,10,30,2024-03-19 10:30,2024-03-19 10:30:00
6.16,6.17,6.18,6.16,3505100.0,21629672.0,2024,3,19,11,0,2024-03-19 11:00,2024-03-19 11:00:00
6.17,6.15,6.18,6.14,2521500.0,15524162.0,2024,3,19,11,30,2024-03-19 11:30,2024-03-19 11:30:00
6.15,6.13,6.15,6.13,1622400.0,9967368.0,2024,3,19,13,30,2024-03-19 13:30,2024-03-19 13:30:00
6.13,6.12,6.14,6.12,2363200.0,14478590.0,2024,3,19,14,0,2024-03-19 14:00,2024-03-19 14:00:00
