open,close,high,low,vol,amount,year,month,day,hour,minute,datetime,up_count,down_count,date
3047.28,3044.17,3051.63,3041.07,299019296.0,29901961216.0,2024,3,14,11,30,2024-03-14 11:30,1094,1089,2024-03-14 11:30:00
3044.4,3038.26,3048.23,3037.85,342656544.0,34265681920.0,2024,3,14,13,30,2024-03-14 13:30,915,1272,2024-03-14 13:30:00
3038.15,3036.38,3042.4,3032.98,372110048.0,37211037696.0,2024,3,14,14,0,2024-03-14 14:00,743,1429,2024-03-14 14:00:00
3035.75,3030.35,3035.75,3020.64,466211136.0,46621143040.0,2024,3,14,14,30,2024-03-14 14:30,438,1809,2024-03-14 14:30:00
3030.69,3038.23,3039.81,3030.69,460102240.0,46010253312.0,2024,3,14,15,0,2024-03-14 15:00,607,1593,2024-03-14 15:00:00
3031.52,3032.89,3041.11,3028.39,1033491520.0,103349182464.0,2024,3,15,10,0,2024-03-15 10:00,1015,1083,2024-03-15 10:00:00
3032.93,3031.56,3033.42,3026.23,520240832.0,52024115200.0,2024,3,15,10,30,2024-03-15 10:30,832,1338,2024-03-15 10:30:00
3031.36,3025.39,3031.63,3023.22,348563712.0,34856398848.0,2024,3,15,11,0,2024-03-15 11:00,1052,1132,2024-03-15 11:00:00
3025.46,3032.84,3034.35,3024.11,294940672.0,29494097920.0,2024,3,15,11,30,2024-03-15 11:30,831,1360,2024-03-15 11:30:00
3032.92,3028.85,3036.58,3028.04,403876256.0,40387653632.0,2024,3,15,13,30,2024-03-15 13:30,1065,1144,2024-03-15 13:30:00
3028.97,3041.82,3045.29,3028.61,407793280.0,40779358208.0,2024,3,15,14,0,2024-03-15 14:00,1104,1109,2024-03-15 14:00:00
3041.73,3044.43,3047.11,3041.1,366752000.0,36675231744.0,2024,3,15,14,30,2024-03-15 14:30,1542,692,2024-03-15 14:30:00
3044.48,3054.64,3056.45,3044.29,683516416.0,68351668224.0,2024,3,15,15,0,2024-03-15 15:00,1680,546,2024-03-15 15:00:00
3057.21,3071.29,3071.29,3055.92,1528397056.0,152839733248.0,2024,3,18,10,0,2024-03-18 10:00,1493,670,2024-03-18 10:00:00
3072.06,3069.76,3072.59,3061.86,699727360.0,69972770816.0,2024,3,18,10,30,2024-03-18 10:30,1251,921,2024-03-18 10:30:00
3069.42,3061.83,3071.03,3060.31,484878848.0,48487915520.0,2024,3,18,11,0,2024-03-18 11:00,1595,594,2024-03-18 11:00:00
3061.95,3069.67,3070.38,3057.39,347657184.0,34765746176.0,2024,3,18,11,30,2024-03-18 11:30,1345,861,2024-03-18 11:30:00
3069.9,3068.92,3073.34,3066.88,433164704.0,43316498432.0,2024,3,18,13,30,2024-03-18 13:30,1631,578,2024-03-18 13:30:00
3069.51,3074.87,3075.82,3068.73,362127136.0,36212744192.0,2024,3,18,14,0,2024-03-18 14:00,1639,578,2024-03-18 14:00:00
3074.95,3077.57,3078.5,3071.67,362849120.0,36284940288.0,2024,3,18,14,30,2024-03-18 14:30,1751,469,2024-03-18 14:30:00
3077.42,3084.93,3085.31,3077.42,636402624.0,63640289280.0,2024,3,18,15,0,2024-03-18 15:00,1850,383,2024-03-18 15:00:00
3077.98,3082.74,3082.74,3074.04,1355059200.0,135505944576.0,2024,3,19,10,0,2024-03-19 10:00,797,1323,2024-03-19 10:00:00
3082.57,3083.29,3090.05,3079.97,663770496.0,66377084928.0,2024,3,19,10,30,2024-03-19 10:30,1196,982,2024-03-19 10:30:00
3083.21,3081.52,3083.97,3077.57,454856448.0,45485674496.0,2024,3,19,11,0,2024-03-19 11:00,966,1203,2024-03-19 11:00:00
3081.67,3073.03,3082.34,3070.93,370426272.0,37042655232.0,2024,3,19,11,30,2024-03-19 11:30,866,1323,2024-03-19 11:30:00
3072.8,3076.17,3081.13,3072.45,365604832.0,36560515072.0,2024,3,19,13,30,2024-03-19 13:30,798,1406,2024-03-19 13:30:00
3076.18,3074.25,3079.12,3072.27,315877216.0,31587753984.0,2024,3,19,14,0,2024-03-19 14:00,998,1210,2024-03-19 14:00:00
3074.58,3068.02,3076.71,3064.3,412243552.0,41224380416.0,2024,3,19,14,30,2024-03-19 14:30,991,1231,2024-03-19 14:30:00
3067.85,3062.76,3068.83,3062.63,531466240.0,53146648576.0,2024,3,19,15,0,2024-03-19 15:00,718,1496,2024-03-19 15:00:00
3058.65,3067.87,3068.62,3056.65,1099752832.0,109975314432.0,2024,3,20,10,0,2024-03-20 10:00,1001,1106,2024-03-20 10:00:00
3067.53,3061.08,3068.68,3058.67,596889216.0,59688951808.0,2024,3,20,10,30,2024-03-20 10:30,1057,1086,2024-03-20 10:30:00
3060.89,3065.2,3065.91,3058.4,394250176.0,39425048576.0,2024,3,20,11,0,2024-03-20 11:00,972,1182,2024-03-20 11:00:00
3065.24,3076.67,3077.09,3061.43,422035392.0,42203570176.0,2024,3,20,11,30,2024-03-20 11:30,1068,1097,2024-03-20 11:30:00
3077.29,3076.12,3080.39,3073.91,423303488.0,42330378240.0,2024,3,20,13,30,2024-03-20 13:30,1419,771,2024-03-20 13:30:00
3075.85,3074.78,3079.33,3072.9,323348800.0,32334913536.0,2024,3,20,14,0,2024-03-20 14:00,1446,729,2024-03-20 14:00:00
3074.72,3073.68,3081.75,3073.09,345009472.0,34500976640.0,2024,3,20,14,30,2024-03-20 14:30,1467,708,2024-03-20 14:30:00
3073.56,3079.69,3079.69,3073.56,469733952.0,46973419520.0,2024,3,20,15,0,2024-03-20 15:00,1436,730,2024-03-20 15:00:00
3084.41,3088.52,3088.86,3079.96,1348626688.0,134862708736.0,2024,3,21,10,0,2024-03-21 10:00,1262,839,2024-03-21 10:00:00
3089.24,3080.31,3090.05,3077.36,713021312.0,71302168576.0,2024,3,21,10,30,2024-03-21 10:30,1246,928,2024-03-21 10:30:00
3079.9,3072.87,3085.36,3070.68,479953792.0,47995404288.0,2024,3,21,11,0,2024-03-21 11:00,716,1475,2024-03-21 11:00:00
3073.44,3073.37,3074.93,3069.27,304047232.0,30404751360.0,2024,3,21,11,30,2024-03-21 11:30,499,1730,2024-03-21 11:30:00
3073.54,3074.43,3076.7,3071.39,362512064.0,36251234304.0,2024,3,21,13,30,2024-03-21 13:30,629,1573,2024-03-21 13:30:00
3074.26,3084.06,3085.93,3072.62,343411808.0,34341206016.0,2024,3,21,14,0,2024-03-21 14:00,814,1372,2024-03-21 14:00:00
3084.04,3083.66,3084.95,3077.73,298952000.0,29895231488.0,2024,3,21,14,30,2024-03-21 14:30,943,1218,2024-03-21 14:30:00
3084.04,3077.11,3085.13,3076.69,525818944.0,52581916672.0,2024,3,21,15,0,2024-03-21 15:00,1104,1080,2024-03-21 15:00:00
3070.55,3048.24,3073.21,3048.24,1307759616.0,130775982080.0,2024,3,22,10,0,2024-03-22 10:00,544,1596,2024-03-22 10:00:00
3048.22,3042.4,3052.11,3041.98,643460736.0,64346099712.0,2024,3,22,10,30,2024-03-22 10:30,311,1963,2024-03-22 10:30:00
3042.29,3033.15,3042.88,3027.76,513342624.0,51334291456.0,2024,3,22,11,0,2024-03-22 11:00,261,2026,2024-03-22 11:00:00
3033.0,3033.77,3040.26,3029.82,339057856.0,33905815552.0,2024,3,22,11,30,2024-03-22 11:30,273,2011,2024-03-22 11:30:00
3033.52,3049.86,3051.0,3029.71,493416352.0,49341665280.0,2024,3,22,13,30,2024-03-22 13:30,277,2015,2024-03-22 13:30:00
3049.71,3047.88,3054.51,3044.03,344730048.0,34473033728.0,2024,3,22,14,0,2024-03-22 14:00,382,1895,2024-03-22 14:00:00
3047.88,3054.87,3059.62,3045.73,357124160.0,35712442368.0,2024,3,22,14,30,2024-03-22 14:30,455,1825,2024-03-22 14:30:00
3055.28,3048.03,3055.61,3044.45,568731008.0,56873132032.0,2024,3,22,15,0,2024-03-22 15:00,445,1824,2024-03-22 15:00:00
3040.5,3044.01,3045.06,3033.35,1350202880.0,135020331008.0,2024,3,25,10,0,2024-03-25 10:00,443,1766,2024-03-25 10:00:00
3043.92,3049.54,3050.87,3039.11,585320064.0,58532044800.0,2024,3,25,10,30,2024-03-25 10:30,558,1686,2024-03-25 10:30:00
3049.41,3053.39,3055.61,3046.17,415149280.0,41514958848.0,2024,3,25,11,0,2024-03-25 11:00,724,1503,2024-03-25 11:00:00
3053.49,3061.36,3065.26,3051.71,354468320.0,35446861824.0,2024,3,25,11,30,2024-03-25 11:30,805,1417,2024-03-25 11:30:00
3061.64,3056.52,3064.81,3055.05,365046432.0,36504674304.0,2024,3,25,13,30,2024-03-25 13:30,1068,1170,2024-03-25 13:30:00
3056.53,3051.45,3059.71,3051.1,315654336.0,31565465600.0,2024,3,25,14,0,2024-03-25 14:00,906,1323,2024-03-25 14:00:00
3050.9,3039.94,3054.4,3035.37,449048992.0,44904935424.0,2024,3,25,14,30,2024-03-25 14:30,768,1460,2024-03-25 14:30:00
3040.27,3026.31,3043.65,3026.31,599830528.0,59983077376.0,2024,3,25,15,0,2024-03-25 15:00,560,1698,2024-03-25 15:00:00
3026.92,3026.46,3036.49,3020.7,1115617920.0,111561834496.0,2024,3,26,10,0,2024-03-26 10:00,1536,620,2024-03-26 10:00:00
3026.55,3026.81,3031.08,3015.77,541509248.0,54150955008.0,2024,3,26,10,30,2024-03-26 10:30,597,1593,2024-03-26 10:30:00
3026.97,3024.34,3032.74,3022.08,346409792.0,34641010688.0,2024,3,26,11,0,2024-03-26 11:00,1137,1061,2024-03-26 11:00:00
3023.85,3014.9,3024.53,3014.53,389863680.0,38986399744.0,2024,3,26,11,30,2024-03-26 11:30,697,1503,2024-03-26 11:30:00
3014.69,3014.54,3018.43,3009.93,340679904.0,34068021248.0,2024,3,26,13,30,2024-03-26 13:30,482,1740,2024-03-26 13:30:00
3014.25,3021.0,3023.55,3006.26,362204960.0,36220526592.0,2024,3,26,14,0,2024-03-26 14:00,428,1819,2024-03-26 14:00:00
3020.88,3026.01,3029.54,3016.48,385543936.0,38554423296.0,2024,3,26,14,30,2024-03-26 14:30,734,1483,2024-03-26 14:30:00
3025.77,3031.48,3033.9,3025.77,482275264.0,48227549184.0,2024,3,26,15,0,2024-03-26 15:00,1039,1155,2024-03-26 15:00:00
3026.81,3023.93,3028.19,3013.58,1093620864.0,109362110464.0,2024,3,27,10,0,2024-03-27 10:00,860,1255,2024-03-27 10:00:00
3024.28,3021.01,3024.37,3013.2,563938048.0,56393834496.0,2024,3,27,10,30,2024-03-27 10:30,541,1693,2024-03-27 10:30:00
3020.78,3015.54,3021.32,3008.61,362131424.0,36213174272.0,2024,3,27,11,0,2024-03-27 11:00,555,1689,2024-03-27 11:00:00
3015.45,3015.74,3015.86,3008.37,251418624.0,25141893120.0,2024,3,27,11,30,2024-03-27 11:30,397,1853,2024-03-27 11:30:00
3015.25,3009.96,3016.32,3009.17,265202896.0,26520317952.0,2024,3,27,13,30,2024-03-27 13:30,395,1861,2024-03-27 13:30:00
3009.55,3019.84,3024.52,3009.55,295371232.0,29537150976.0,2024,3,27,14,0,2024-03-27 14:00,472,1772,2024-03-27 14:00:00
3020.13,3022.1,3030.45,3017.11,307125056.0,30712539136.0,2024,3,27,14,30,2024-03-27 14:30,462,1789,2024-03-27 14:30:00
3022.32,2993.14,3022.32,2993.14,623618432.0,62361874432.0,2024,3,27,15,0,2024-03-27 15:00,400,1868,2024-03-27 15:00:00
2988.59,2989.53,2995.67,2984.12,1004269376.0,100426973184.0,2024,3,28,10,0,2024-03-28 10:00,1396,741,2024-03-28 10:00:00
2989.54,2997.82,3001.59,2988.11,492554016.0,49255440384.0,2024,3,28,10,30,2024-03-28 10:30,1841,403,2024-03-28 10:30:00
2998.38,3011.9,3013.25,2998.38,421843808.0,42184413184.0,2024,3,28,11,0,2024-03-28 11:00,1933,319,2024-03-28 11:00:00
3012.13,3025.89,3030.85,3010.96,432877824.0,43287810048.0,2024,3,28,11,30,2024-03-28 11:30,2070,200,2024-03-28 11:30:00
3026.21,3023.53,3033.37,3016.45,418109696.0,41810993152.0,2024,3,28,13,30,2024-03-28 13:30,2169,119,2024-03-28 13:30:00
3023.49,3018.14,3027.02,3015.7,301641024.0,30164129792.0,2024,3,28,14,0,2024-03-28 14:00,2061,203,2024-03-28 14:00:00
3018.22,3011.44,3024.11,3010.98,329936704.0,32993697792.0,2024,3,28,14,30,2024-03-28 14:30,2053,205,2024-03-28 14:30:00
3011.25,3010.66,3012.97,2998.05,528056096.0,52805640192.0,2024,3,28,15,0,2024-03-28 15:00,1726,471,2024-03-28 15:00:00
3008.38,3029.73,3031.15,3008.17,1066330816.0,106633101312.0,2024,3,29,10,0,2024-03-29 10:00,1571,579,2024-03-29 10:00:00
3029.3,3023.22,3029.4,3017.77,566411520.0,56641179648.0,2024,3,29,10,30,2024-03-29 10:30,1132,1074,2024-03-29 10:30:00
3023.15,3028.48,3029.06,3018.81,374488064.0,37448839168.0,2024,3,29,11,0,2024-03-29 11:00,1123,1088,2024-03-29 11:00:00
3028.39,3025.56,3031.89,3022.94,281647104.0,28164737024.0,2024,3,29,11,30,2024-03-29 11:30,1332,894,2024-03-29 11:30:00
3026.04,3027.9,3030.53,3020.54,326373088.0,32637337600.0,2024,3,29,13,30,2024-03-29 13:30,1184,1056,2024-03-29 13:30:00
3028.06,3025.39,3029.9,3022.35,262156768.0,26215704576.0,2024,3,29,14,0,2024-03-29 14:00,1320,890,2024-03-29 14:00:00
3025.62,3033.03,3038.23,3025.52,317558688.0,31755896832.0,2024,3,29,14,30,2024-03-29 14:30,1425,801,2024-03-29 14:30:00
3032.72,3041.17,3041.3,3032.51,450743872.0,45074415616.0,2024,3,29,15,0,2024-03-29 15:00,1566,659,2024-03-29 15:00:00
3049.02,3067.11,3067.11,3049.02,1339949056.0,133994938368.0,2024,4,1,10,0,2024-04-01 10:00,1845,401,2024-04-01 10:00:00
3067.42,3074.8,3075.61,3064.33,637751424.0,63775174656.0,2024,4,1,10,30,2024-04-01 10:30,1750,511,2024-04-01 10:30:00
3075.44,3073.17,3078.49,3068.5,423222912.0,42322325504.0,2024,4,1,11,0,2024-04-01 11:00,1896,360,2024-04-01 11:00:00
3073.15,3072.29,3075.15,3067.35,306137024.0,30613729280.0,2024,4,1,11,30,2024-04-01 11:30,1854,398,2024-04-01 11:30:00
3072.34,3070.11,3074.8,3069.0,377008352.0,37700866048.0,2024,4,1,13,30,2024-04-01 13:30,1869,389,2024-04-01 13:30:00
3070.09,3067.45,3070.09,3063.71,327905920.0,32790622208.0,2024,4,1,14,0,2024-04-01 14:00,1817,443,2024-04-01 14:00:00
3067.36,3070.29,3071.08,3064.14,300301376.0,30030170112.0,2024,4,1,14,30,2024-04-01 14:30,1820,432,2024-04-01 14:30:00
3070.11,3077.38,3077.63,3069.82,496741664.0,49674199040.0,2024,4,1,15,0,2024-04-01 15:00,1907,361,2024-04-01 15:00:00
3076.88,3084.83,3085.54,3076.07,1198607488.0,119860789248.0,2024,4,2,10,0,2024-04-02 10:00,973,1190,2024-04-02 10:00:00
3084.48,3071.08,3084.5,3068.97,634708992.0,63470927872.0,2024,4,2,10,30,2024-04-02 10:30,738,1480,2024-04-02 10:30:00
3071.19,3078.92,3079.47,3069.13,349995936.0,34999623680.0,2024,4,2,11,0,2024-04-02 11:00,926,1301,2024-04-02 11:00:00
3079.59,3078.33,3080.85,3074.44,280135648.0,28013592576.0,2024,4,2,11,30,2024-04-02 11:30,1059,1183,2024-04-02 11:30:00
3078.52,3072.48,3078.88,3067.98,364464000.0,36446429184.0,2024,4,2,13,30,2024-04-02 13:30,1076,1158,2024-04-02 13:30:00
3071.91,3072.24,3075.21,3068.25,330215424.0,33021577216.0,2024,4,2,14,0,2024-04-02 14:00,1044,1179,2024-04-02 14:00:00
3072.43,3069.42,3074.59,3068.0,333241632.0,33324191744.0,2024,4,2,14,30,2024-04-02 14:30,1013,1211,2024-04-02 14:30:00
3069.37,3074.96,3074.96,3063.98,475686624.0,47568687104.0,2024,4,2,15,0,2024-04-02 15:00,914,1322,2024-04-02 15:00:00
3074.89,3066.96,3079.02,3066.14,1176183040.0,117618343936.0,2024,4,3,10,0,2024-04-03 10:00,636,1520,2024-04-03 10:00:00
3066.93,3064.86,3069.08,3061.91,643846592.0,64384688128.0,2024,4,3,10,30,2024-04-03 10:30,520,1714,2024-04-03 10:30:00
3064.07,3060.19,3068.02,3057.4,441797600.0,44179787776.0,2024,4,3,11,0,2024-04-03 11:00,570,1662,2024-04-03 11:00:00
3060.85,3067.46,3067.85,3059.36,254580192.0,25458053120.0,2024,4,3,11,30,2024-04-03 11:30,584,1650,2024-04-03 11:30:00
3067.98,3070.72,3070.72,3066.03,313667776.0,31366807552.0,2024,4,3,13,30,2024-04-03 13:30,792,1429,2024-04-03 13:30:00
3070.81,3069.73,3074.23,3066.38,322102912.0,32210321408.0,2024,4,3,14,0,2024-04-03 14:00,819,1404,2024-04-03 14:00:00
3070.25,3068.51,3071.55,3066.48,307849952.0,30785026048.0,2024,4,3,14,30,2024-04-03 14:30,795,1427,2024-04-03 14:30:00
3068.42,3069.3,3071.98,3065.68,467013536.0,46701379584.0,2024,4,3,15,0,2024-04-03 15:00,775,1453,2024-04-03 15:00:00
3057.33,3063.91,3063.91,3046.19,1356664576.0,135666483200.0,2024,4,8,10,0,2024-04-08 10:00,533,1671,2024-04-08 10:00:00
3063.45,3069.57,3071.68,3061.91,613176384.0,61317660672.0,2024,4,8,10,30,2024-04-08 10:30,640,1598,2024-04-08 10:30:00
3069.57,3074.52,3076.5,3066.52,409437760.0,40943804416.0,2024,4,8,11,0,2024-04-08 11:00,721,1514,2024-04-08 11:00:00
3074.41,3063.95,3077.35,3063.92,326173376.0,32617367552.0,2024,4,8,11,30,2024-04-08 11:30,756,1490,2024-04-08 11:30:00
3064.05,3061.96,3069.77,3061.42,349727360.0,34972770304.0,2024,4,8,13,30,2024-04-08 13:30,637,1620,2024-04-08 13:30:00
3062.05,3052.44,3062.05,3051.0,358014656.0,35801493504.0,2024,4,8,14,0,2024-04-08 14:00,534,1735,2024-04-08 14:00:00
3053.36,3053.41,3057.51,3045.47,334350336.0,33435058176.0,2024,4,8,14,30,2024-04-08 14:30,488,1786,2024-04-08 14:30:00
3053.91,3047.05,3055.77,3046.57,470537280.0,47053754368.0,2024,4,8,15,0,2024-04-08 15:00,469,1804,2024-04-08 15:00:00
3044.61,3037.57,3051.59,3037.34,1061957248.0,106195755008.0,2024,4,9,10,0,2024-04-09 10:00,1434,720,2024-04-09 10:00:00
3037.94,3040.71,3042.76,3034.49,505650272.0,50565054464.0,2024,4,9,10,30,2024-04-09 10:30,1073,1087,2024-04-09 10:30:00
3040.55,3040.64,3040.8,3033.21,307056064.0,30705635328.0,2024,4,9,11,0,2024-04-09 11:00,1358,843,2024-04-09 11:00:00
3040.48,3042.37,3047.79,3040.48,305675456.0,30567577600.0,2024,4,9,11,30,2024-04-09 11:30,1686,556,2024-04-09 11:30:00
3042.33,3037.12,3044.23,3035.13,333987520.0,33398784000.0,2024,4,9,13,30,2024-04-09 13:30,1553,667,2024-04-09 13:30:00
3036.81,3040.56,3043.79,3036.41,258724544.0,25872482304.0,2024,4,9,14,0,2024-04-09 14:00,1577,655,2024-04-09 14:00:00
3040.38,3048.68,3048.97,3038.74,274631808.0,27463211008.0,2024,4,9,14,30,2024-04-09 14:30,1455,769,2024-04-09 14:30:00
3048.32,3048.54,3050.73,3046.6,430661312.0,43066159104.0,2024,4,9,15,0,2024-04-09 15:00,1682,564,2024-04-09 15:00:00
3045.96,3049.56,3049.61,3038.36,1038691840.0,103869202432.0,2024,4,10,10,0,2024-04-10 10:00,706,1468,2024-04-10 10:00:00
3049.59,3034.75,3049.59,3031.42,549961536.0,54996180992.0,2024,4,10,10,30,2024-04-10 10:30,466,1791,2024-04-10 10:30:00
3034.54,3037.02,3041.9,3033.31,339905344.0,33990565888.0,2024,4,10,11,0,2024-04-10 11:00,356,1913,2024-04-10 11:00:00
3036.91,3038.25,3044.05,3036.66,284035872.0,28403615744.0,2024,4,10,11,30,2024-04-10 11:30,430,1834,2024-04-10 11:30:00
3038.37,3027.08,3038.37,3025.43,355887776.0,35588804608.0,2024,4,10,13,30,2024-04-10 13:30,395,1882,2024-04-10 13:30:00
3027.22,3016.42,3031.84,3013.59,370867232.0,37086756864.0,2024,4,10,14,0,2024-04-10 14:00,331,1948,2024-04-10 14:00:00
3016.45,3031.34,3031.34,3016.39,303139008.0,30313928704.0,2024,4,10,14,30,2024-04-10 14:30,281,1998,2024-04-10 14:30:00
3031.02,3027.33,3034.4,3024.6,404687328.0,40468758528.0,2024,4,10,15,0,2024-04-10 15:00,395,1877,2024-04-10 15:00:00
3013.57,3026.65,3029.89,3009.9,956778240.0,95677857792.0,2024,4,11,10,0,2024-04-11 10:00,1043,1088,2024-04-11 10:00:00
3026.74,3038.69,3040.77,3026.11,503534656.0,50353487872.0,2024,4,11,10,30,2024-04-11 10:30,1586,635,2024-04-11 10:30:00
3038.63,3040.9,3044.61,3035.63,398557280.0,39855755264.0,2024,4,11,11,0,2024-04-11 11:00,1673,549,2024-04-11 11:00:00
3040.58,3038.58,3043.56,3036.89,334413248.0,33441353728.0,2024,4,11,11,30,2024-04-11 11:30,1352,851,2024-04-11 11:30:00
3039.59,3049.65,3050.08,3038.09,413803296.0,41380360192.0,2024,4,11,13,30,2024-04-11 13:30,1547,685,2024-04-11 13:30:00
3049.88,3040.18,3050.34,3038.32,302586784.0,30258706432.0,2024,4,11,14,0,2024-04-11 14:00,1757,508,2024-04-11 14:00:00
3040.51,3033.56,3042.02,3030.45,310680928.0,31068121088.0,2024,4,11,14,30,2024-04-11 14:30,1443,794,2024-04-11 14:30:00
3033.31,3034.25,3038.65,3031.34,421121600.0,42112188416.0,2024,4,11,15,0,2024-04-11 15:00,1388,851,2024-04-11 15:00:00
3035.58,3035.64,3043.56,3033.35,996607744.0,99660800000.0,2024,4,12,10,0,2024-04-12 10:00,1349,783,2024-04-12 10:00:00
3035.47,3032.79,3035.47,3027.78,511742496.0,51174281216.0,2024,4,12,10,30,2024-04-12 10:30,1119,1095,2024-04-12 10:30:00
3032.54,3031.77,3038.18,3031.0,347528128.0,34752843776.0,2024,4,12,11,0,2024-04-12 11:00,928,1283,2024-04-12 11:00:00
3032.2,3033.08,3036.54,3030.98,253071376.0,25307168768.0,2024,4,12,11,30,2024-04-12 11:30,889,1328,2024-04-12 11:30:00
3033.0,3037.71,3041.15,3032.1,362982144.0,36298248192.0,2024,4,12,13,30,2024-04-12 13:30,840,1386,2024-04-12 13:30:00
3037.91,3038.29,3042.14,3036.05,293128896.0,29312917504.0,2024,4,12,14,0,2024-04-12 14:00,1148,1078,2024-04-12 14:00:00
3038.56,3024.91,3038.56,3023.04,355786592.0,35578687488.0,2024,4,12,14,30,2024-04-12 14:30,997,1225,2024-04-12 14:30:00
3025.47,3019.47,3028.48,3014.83,510342208.0,51034243072.0,2024,4,12,15,0,2024-04-12 15:00,776,1473,2024-04-12 15:00:00
3013.67,3022.99,3039.19,2995.54,1504778240.0,150477848576.0,2024,4,15,10,0,2024-04-15 10:00,1145,1073,2024-04-15 10:00:00
3022.57,3058.63,3060.63,3022.57,766801920.0,76680232960.0,2024,4,15,10,30,2024-04-15 10:30,509,1767,2024-04-15 10:30:00
3058.52,3064.97,3065.34,3052.69,436852768.0,43685306368.0,2024,4,15,11,0,2024-04-15 11:00,810,1465,2024-04-15 11:00:00
3064.9,3055.99,3066.94,3054.27,308079296.0,30807961600.0,2024,4,15,11,30,2024-04-15 11:30,945,1342,2024-04-15 11:30:00
3056.33,3055.63,3061.58,3051.49,339614464.0,33961476096.0,2024,4,15,13,30,2024-04-15 13:30,740,1547,2024-04-15 13:30:00
